typeProject;before;project;version;file;start;end;stmts;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/ImmutableListTest.java;722;724;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/ListsTest.java;147;149;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/ListsTest.java;163;165;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/Collections2Test.java;213;215;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/AbstractImmutableSetTest.java;352;354;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/MapMakerInternalMapTest.java;1608;1610;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/MapMakerInternalMapTest.java;1611;1613;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/MapMakerInternalMapTest.java;1614;1616;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/MapMakerInternalMapTest.java;1617;1619;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/MapMakerInternalMapTest.java;1620;1622;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/ImmutableRangeSetTest.java;468;470;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/OrderingTest.java;1044;1046;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/OrderingTest.java;1047;1049;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/collect/OrderingTest.java;1062;1064;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/reflect/TypeTokenTest.java;1626;1628;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2509;2511;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2512;2514;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2515;2517;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2518;2520;1;
application;yes;Guava;18;/home/luna/workspace/scriptsMSR/projects/guava-18.0/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2521;2523;1;
